total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,buyhold_annual,date_range,base_value,cash_value,base_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.0531,-0.0537,-0.1108,-0.687,241,232,0.96,232,0.9627,0.5,-13452.1,-0.0673,-0.0681,0.000251,-0.002249,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,1,30,False
-0.0433,-0.0439,-0.1058,-0.618,241,232,0.96,232,0.9627,0.4914,-11504.63,-0.0575,-0.0582,0.000508,-0.001992,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,1,30,True
-0.059,-0.0597,-0.1134,-0.754,241,228,0.95,228,0.9461,0.5526,-14638.83,-0.0732,-0.0741,9.7e-05,-0.002403,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,1,60,False
-0.037,-0.0374,-0.1025,-0.529,241,228,0.95,228,0.9461,0.5658,-10227.53,-0.0511,-0.0518,0.000664,-0.001836,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,1,60,True
-0.9998,-0.9998,-0.9998,-0.801,241,94,0.39,94,0.39,0.4149,-7653.78,-0.0383,-0.0387,-0.000747,-0.003247,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,2,30,False
-0.9983,-0.9984,-0.9981,-0.802,241,93,0.39,93,0.3859,0.5376,-2300.1,-0.0115,-0.0116,0.001398,-0.001102,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,2,30,True
-0.9995,-0.9996,-0.9995,-0.801,241,121,0.5,121,0.5021,0.4711,-9864.06,-0.0493,-0.0499,-0.000573,-0.003073,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,2,60,False
-0.8724,-0.8756,-0.8808,-1.185,241,225,0.93,225,0.9336,0.5689,-9683.38,-0.0484,-0.049,0.000693,-0.001807,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.006,0.012,2,60,True
-0.0731,-0.074,-0.1273,-0.935,241,232,0.96,232,0.9627,0.3621,-17451.32,-0.0873,-0.0883,-0.000448,-0.002948,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,1,30,False
-0.0566,-0.0573,-0.1192,-0.808,241,232,0.96,232,0.9627,0.3922,-14151.65,-0.0708,-0.0716,0.000107,-0.002393,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,1,30,True
-0.0827,-0.0837,-0.1344,-1.046,241,228,0.95,228,0.9461,0.3509,-19375.72,-0.0969,-0.098,-0.000742,-0.003242,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,1,60,False
-0.0455,-0.046,-0.1106,-0.651,241,228,0.95,228,0.9461,0.4254,-11927.18,-0.0596,-0.0604,0.000339,-0.002161,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,1,60,True
-1.0,-1.0,-1.0,-0.802,241,87,0.36,87,0.361,0.3103,-7788.0,-0.0389,-0.0394,-0.001128,-0.003628,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,2,30,False
-0.9965,-0.9967,-0.9961,-0.797,241,137,0.57,137,0.5685,0.4745,-2589.18,-0.0129,-0.0131,0.001728,-0.000772,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,2,30,True
-0.8846,-0.8877,-0.9056,-1.102,241,160,0.66,160,0.6639,0.4062,-9853.51,-0.0493,-0.0499,0.000131,-0.002369,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,2,60,False
-0.86,-0.8633,-0.8687,-1.196,241,225,0.93,225,0.9336,0.4533,-7540.12,-0.0377,-0.0382,0.000984,-0.001516,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.008,2,60,True
-0.0714,-0.0722,-0.1244,-0.906,241,232,0.96,232,0.9627,0.3836,-17107.0,-0.0855,-0.0866,-0.000301,-0.002801,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,1,30,False
-0.0446,-0.0451,-0.1076,-0.642,241,232,0.96,232,0.9627,0.4138,-11747.33,-0.0587,-0.0594,0.000442,-0.002058,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,1,30,True
-0.0812,-0.0821,-0.1281,-1.009,241,228,0.95,228,0.9461,0.3904,-19068.3,-0.0953,-0.0965,-0.000593,-0.003093,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,1,60,False
-0.0258,-0.0261,-0.0971,-0.374,241,228,0.95,228,0.9461,0.4781,-7987.15,-0.0399,-0.0404,0.000971,-0.001529,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,1,60,True
-0.9917,-0.9922,-0.9908,-0.834,241,71,0.29,71,0.2946,0.2817,-7749.48,-0.0387,-0.0392,-0.001872,-0.004372,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,2,30,False
-0.9966,-0.9968,-0.9962,-0.795,241,137,0.57,137,0.5685,0.4818,-2266.72,-0.0113,-0.0115,0.001796,-0.000704,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,2,30,True
-0.9968,-0.997,-0.9967,-0.819,241,103,0.43,103,0.4274,0.3786,-9800.25,-0.049,-0.0496,-0.001107,-0.003607,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,2,60,False
-0.8587,-0.8621,-0.8678,-1.189,241,225,0.93,225,0.9336,0.4844,-6952.1,-0.0348,-0.0352,0.001099,-0.001401,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.01,0.012,2,60,True
-0.0683,-0.0691,-0.1252,-0.869,241,232,0.96,232,0.9627,0.3491,-16487.21,-0.0824,-0.0834,-0.000256,-0.002756,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,1,30,False
-0.0616,-0.0623,-0.1228,-0.869,241,232,0.96,232,0.9627,0.3578,-15156.54,-0.0758,-0.0767,-0.000108,-0.002608,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,1,30,True
-0.0814,-0.0823,-0.1332,-1.02,241,228,0.95,228,0.9461,0.3158,-19111.02,-0.0956,-0.0967,-0.000681,-0.003181,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,1,60,False
-0.054,-0.0546,-0.1206,-0.766,241,228,0.95,228,0.9461,0.3728,-13634.04,-0.0682,-0.069,5e-06,-0.002495,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,1,60,True
-0.9926,-0.9931,-0.9918,-0.825,241,89,0.37,89,0.3693,0.3034,-7682.56,-0.0384,-0.0389,-0.001071,-0.003571,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,2,30,False
-0.9998,-0.9998,-0.9997,-0.786,241,128,0.53,128,0.5311,0.4375,-2544.25,-0.0127,-0.0129,0.001563,-0.000937,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,2,30,True
-0.8839,-0.887,-0.9059,-1.105,241,160,0.66,160,0.6639,0.375,-9720.74,-0.0486,-0.0492,0.000109,-0.002391,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,2,60,False
-0.8688,-0.8721,-0.8776,-1.196,241,225,0.93,225,0.9336,0.4,-9304.4,-0.0465,-0.0471,0.000683,-0.001817,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.008,2,60,True
-0.0659,-0.0667,-0.1217,-0.832,241,232,0.96,232,0.9627,0.3707,-16010.11,-0.0801,-0.081,-8.3e-05,-0.002583,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,1,30,False
-0.0517,-0.0523,-0.1132,-0.735,241,232,0.96,232,0.9627,0.375,-13168.15,-0.0658,-0.0666,0.000166,-0.002334,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,1,30,True
-0.0744,-0.0753,-0.1227,-0.921,241,228,0.95,228,0.9461,0.3596,-17724.4,-0.0886,-0.0897,-0.000366,-0.002866,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,1,60,False
-0.0388,-0.0393,-0.1128,-0.555,241,228,0.95,228,0.9461,0.4167,-10601.59,-0.053,-0.0536,0.000505,-0.001995,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,1,60,True
-0.9919,-0.9924,-0.991,-0.833,241,71,0.29,71,0.2946,0.2676,-7787.41,-0.0389,-0.0394,-0.001966,-0.004466,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,2,30,False
-0.9905,-0.991,-0.9894,-0.819,241,107,0.44,107,0.444,0.4393,-2297.22,-0.0115,-0.0116,0.00147,-0.00103,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,2,30,True
-0.9965,-0.9967,-0.9964,-0.82,241,103,0.43,103,0.4274,0.3592,-9743.34,-0.0487,-0.0493,-0.00118,-0.00368,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,2,60,False
-0.8675,-0.8707,-0.8771,-1.19,241,225,0.93,225,0.9336,0.4311,-8697.41,-0.0435,-0.044,0.000802,-0.001698,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,1.0,0.015,0.012,2,60,True
-0.0529,-0.0535,-0.1112,-0.708,241,207,0.86,207,0.8589,0.3816,-13414.48,-0.0671,-0.0679,-0.000124,-0.002624,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,1,30,False
-0.0467,-0.0473,-0.1152,-0.65,241,207,0.86,207,0.8589,0.4541,-12181.78,-0.0609,-0.0616,0.000146,-0.002354,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,1,30,True
-0.0441,-0.0446,-0.1101,-0.585,241,200,0.83,200,0.8299,0.46,-11647.58,-0.0582,-0.0589,0.000131,-0.002369,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,1,60,False
-0.0488,-0.0494,-0.1152,-0.68,241,200,0.83,200,0.8299,0.47,-12593.53,-0.063,-0.0637,1e-06,-0.002499,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,1,60,True
-0.8186,-0.8224,-0.8383,-1.219,241,78,0.32,78,0.3237,0.4103,-4307.91,-0.0215,-0.0218,0.000106,-0.002394,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,2,30,False
-0.8348,-0.8385,-0.8532,-1.302,241,202,0.84,202,0.8382,0.4703,-10527.63,-0.0526,-0.0533,0.000399,-0.002101,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,2,30,True
-0.8669,-0.8702,-0.8866,-1.069,241,75,0.31,75,0.3112,0.4667,-3149.53,-0.0157,-0.0159,0.000778,-0.001722,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,2,60,False
-0.9993,-0.9994,-0.9993,-0.805,241,159,0.66,159,0.6598,0.4843,-9249.69,-0.0462,-0.0468,0.000231,-0.002269,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.008,2,60,True
-0.0516,-0.0522,-0.1092,-0.689,241,207,0.86,207,0.8589,0.3865,-13149.26,-0.0657,-0.0665,-6.6e-05,-0.002566,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,1,30,False
-0.0484,-0.049,-0.1151,-0.667,241,207,0.86,207,0.8589,0.4638,-12523.07,-0.0626,-0.0634,0.00015,-0.00235,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,1,30,True
-0.0466,-0.0472,-0.1075,-0.614,241,200,0.83,200,0.8299,0.485,-12158.06,-0.0608,-0.0615,5e-05,-0.00245,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,1,60,False
-0.0601,-0.0608,-0.1222,-0.824,241,200,0.83,200,0.8299,0.485,-14850.13,-0.0743,-0.0751,-0.000366,-0.002866,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,1,60,True
-0.8208,-0.8246,-0.84,-1.248,241,79,0.33,79,0.3278,0.4051,-4627.0,-0.0231,-0.0234,-5.8e-05,-0.002558,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,2,30,False
-0.8368,-0.8404,-0.8547,-1.299,241,202,0.84,202,0.8382,0.4802,-10925.68,-0.0546,-0.0553,0.000389,-0.002111,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,2,30,True
-0.8792,-0.8824,-0.8984,-1.041,241,79,0.33,79,0.3278,0.4937,-3259.12,-0.0163,-0.0165,0.000865,-0.001635,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,2,60,False
-0.9957,-0.9959,-0.9956,-0.828,241,125,0.52,125,0.5187,0.504,-9173.71,-0.0459,-0.0464,-0.000252,-0.002752,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.006,0.012,2,60,True
-0.0558,-0.0565,-0.1094,-0.753,241,207,0.86,207,0.8589,0.3285,-14000.12,-0.07,-0.0708,-0.000215,-0.002715,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,1,30,False
-0.0406,-0.0411,-0.114,-0.563,241,207,0.86,207,0.8589,0.401,-10949.37,-0.0547,-0.0554,0.000389,-0.002111,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,1,30,True
-0.0408,-0.0413,-0.1038,-0.549,241,200,0.83,200,0.8299,0.385,-11003.23,-0.055,-0.0557,0.000277,-0.002223,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,1,60,False
-0.042,-0.0425,-0.113,-0.584,241,200,0.83,200,0.8299,0.395,-11227.91,-0.0561,-0.0568,0.00026,-0.00224,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,1,60,True
-0.8125,-0.8164,-0.8333,-1.214,241,78,0.32,78,0.3237,0.4103,-3094.08,-0.0155,-0.0157,0.000756,-0.001744,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,2,30,False
-0.8296,-0.8333,-0.8478,-1.307,241,202,0.84,202,0.8382,0.4109,-9484.57,-0.0474,-0.048,0.000616,-0.001884,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,2,30,True
-0.8617,-0.8651,-0.8827,-1.066,241,75,0.31,75,0.3112,0.4267,-2106.37,-0.0105,-0.0107,0.001394,-0.001106,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,2,60,False
-0.997,-0.9972,-0.997,-0.804,241,183,0.76,183,0.7593,0.4044,-9343.94,-0.0467,-0.0473,0.000437,-0.002063,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.008,2,60,True
-0.0546,-0.0552,-0.1074,-0.736,241,207,0.86,207,0.8589,0.3333,-13753.82,-0.0688,-0.0696,-0.000154,-0.002654,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,1,30,False
-0.0423,-0.0428,-0.1139,-0.581,241,207,0.86,207,0.8589,0.4106,-11290.65,-0.0565,-0.0571,0.000393,-0.002107,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,1,30,True
-0.0434,-0.0439,-0.1016,-0.577,241,200,0.83,200,0.8299,0.4,-11513.52,-0.0576,-0.0583,0.000223,-0.002277,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,1,60,False
-0.0529,-0.0535,-0.1194,-0.723,241,200,0.83,200,0.8299,0.41,-13408.64,-0.067,-0.0678,-6.9e-05,-0.002569,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,1,60,True
-0.8148,-0.8186,-0.835,-1.243,241,79,0.33,79,0.3278,0.4051,-3413.18,-0.0171,-0.0173,0.000584,-0.001916,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,2,30,False
-0.8316,-0.8353,-0.8493,-1.304,241,202,0.84,202,0.8382,0.4208,-9882.61,-0.0494,-0.05,0.000607,-0.001893,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,2,30,True
-0.8731,-0.8763,-0.8935,-1.042,241,79,0.33,79,0.3278,0.4557,-2026.56,-0.0101,-0.0103,0.001563,-0.000937,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,2,60,False
-0.9981,-0.9983,-0.9981,-0.82,241,136,0.56,136,0.5643,0.4191,-9200.7,-0.046,-0.0466,4e-06,-0.002496,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.01,0.012,2,60,True
-0.0601,-0.0608,-0.1096,-0.809,241,207,0.86,207,0.8589,0.3092,-14851.8,-0.0743,-0.0751,-0.000375,-0.002875,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,1,30,False
-0.0422,-0.0427,-0.1188,-0.582,241,207,0.86,207,0.8589,0.3768,-11271.4,-0.0564,-0.057,0.000313,-0.002187,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,1,30,True
-0.0381,-0.0386,-0.0998,-0.508,241,200,0.83,200,0.8299,0.36,-10453.77,-0.0523,-0.0529,0.000377,-0.002123,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,1,60,False
-0.0406,-0.0411,-0.1181,-0.566,241,200,0.83,200,0.8299,0.36,-10962.26,-0.0548,-0.0555,0.000267,-0.002233,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,1,60,True
-0.8122,-0.8161,-0.834,-1.212,241,78,0.32,78,0.3237,0.3974,-3036.71,-0.0152,-0.0154,0.000674,-0.001826,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,2,30,False
-0.8294,-0.8331,-0.8475,-1.307,241,202,0.84,202,0.8382,0.3911,-9447.01,-0.0472,-0.0478,0.000616,-0.001884,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,2,30,True
-0.8636,-0.867,-0.884,-1.067,241,75,0.31,75,0.3112,0.3867,-2485.17,-0.0124,-0.0126,0.001093,-0.001407,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,2,60,False
-0.9907,-0.9912,-0.9906,-0.843,241,87,0.36,87,0.361,0.4023,-2962.86,-0.0148,-0.015,0.001152,-0.001348,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.008,2,60,True
-0.0588,-0.0596,-0.1076,-0.791,241,207,0.86,207,0.8589,0.314,-14605.5,-0.073,-0.0739,-0.000315,-0.002815,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,1,30,False
-0.0439,-0.0444,-0.1187,-0.601,241,207,0.86,207,0.8589,0.3865,-11612.69,-0.0581,-0.0588,0.000317,-0.002183,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,1,30,True
-0.039,-0.0395,-0.0979,-0.517,241,200,0.83,200,0.8299,0.38,-10642.41,-0.0532,-0.0539,0.000354,-0.002146,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,1,60,False
-0.0511,-0.0517,-0.1235,-0.699,241,200,0.83,200,0.8299,0.375,-13048.05,-0.0652,-0.066,-3.7e-05,-0.002537,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,1,60,True
-0.8145,-0.8183,-0.8357,-1.241,241,79,0.33,79,0.3278,0.3924,-3355.8,-0.0168,-0.017,0.000503,-0.001997,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,2,30,False
-0.8314,-0.8351,-0.849,-1.305,241,202,0.84,202,0.8382,0.401,-9845.06,-0.0492,-0.0498,0.000606,-0.001894,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,2,30,True
-0.875,-0.8782,-0.8948,-1.044,241,79,0.33,79,0.3278,0.4177,-2405.55,-0.012,-0.0122,0.001284,-0.001216,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,2,60,False
-0.9922,-0.9927,-0.9921,-0.841,241,81,0.34,81,0.3361,0.4198,-3177.65,-0.0159,-0.0161,0.000931,-0.001569,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.2,2.0,0.015,0.012,2,60,True
-0.0606,-0.0613,-0.1187,-0.79,241,223,0.93,223,0.9253,0.4439,-14954.57,-0.0748,-0.0757,-0.000114,-0.002614,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,1,30,False
-0.043,-0.0435,-0.1053,-0.604,241,223,0.93,223,0.9253,0.4709,-11428.95,-0.0571,-0.0578,0.000473,-0.002027,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,1,30,True
-0.0641,-0.0648,-0.1217,-0.832,241,217,0.9,217,0.9004,0.47,-15650.66,-0.0783,-0.0792,-0.000259,-0.002759,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,1,60,False
-0.0361,-0.0366,-0.0995,-0.51,241,217,0.9,217,0.9004,0.53,-10059.77,-0.0503,-0.0509,0.000574,-0.001926,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,1,60,True
-0.8852,-0.8882,-0.9031,-1.095,241,144,0.6,144,0.5975,0.4514,-7960.15,-0.0398,-0.0403,0.000263,-0.002237,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,2,30,False
-0.9971,-0.9973,-0.9971,-0.775,241,216,0.9,216,0.8963,0.5093,-6576.55,-0.0329,-0.0333,0.00122,-0.00128,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,2,30,True
-0.9998,-0.9998,-0.9998,-0.812,241,29,0.12,29,0.1203,0.6207,-68.86,-0.0003,-0.0003,0.002394,-0.000106,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,2,60,False
-0.8322,-0.8359,-0.8442,-1.228,241,215,0.89,215,0.8921,0.5581,-6776.08,-0.0339,-0.0343,0.001068,-0.001432,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.008,2,60,True
-0.0633,-0.0641,-0.1196,-0.815,241,223,0.93,223,0.9253,0.4574,-15502.23,-0.0775,-0.0784,-0.000168,-0.002668,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,1,30,False
-0.0351,-0.0355,-0.0936,-0.499,241,223,0.93,223,0.9253,0.4888,-9856.24,-0.0493,-0.0499,0.00073,-0.00177,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,1,30,True
-0.0706,-0.0714,-0.1246,-0.897,241,217,0.9,217,0.9004,0.4977,-16955.53,-0.0848,-0.0858,-0.00045,-0.00295,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,1,60,False
-0.0247,-0.025,-0.0849,-0.354,241,217,0.9,217,0.9004,0.5668,-7766.66,-0.0388,-0.0393,0.000982,-0.001518,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,1,60,True
-0.9951,-0.9954,-0.995,-0.793,241,139,0.58,139,0.5768,0.4532,-7900.56,-0.0395,-0.04,0.000244,-0.002256,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,2,30,False
-0.9969,-0.9971,-0.9969,-0.775,241,216,0.9,216,0.8963,0.5185,-6197.19,-0.031,-0.0314,0.001283,-0.001217,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,2,30,True
-0.8257,-0.8294,-0.8419,-1.342,241,136,0.56,136,0.5643,0.5074,-8404.68,-0.042,-0.0425,0.000124,-0.002376,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,2,60,False
-0.8275,-0.8312,-0.8389,-1.222,241,215,0.89,215,0.8921,0.586,-5505.21,-0.0275,-0.0279,0.001304,-0.001196,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.006,0.012,2,60,True
-0.0734,-0.0742,-0.1349,-0.942,241,223,0.93,223,0.9253,0.3587,-17510.07,-0.0876,-0.0886,-0.000536,-0.003036,0.0144,"['2025-09-08', '2026-09-04']",20000,180000.0,0.1,corr,0.3,1.0,0.01,0.008,1,30,False
