total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,gate_pass_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse,min_breadth,min_day_ret,min_vol_z,gated
0.1733,0.1756,-0.3173,0.553,241,51,0.21,51,0.2116,0.5686,6714.36,0.0336,0.034,0.002617,0.000926,131050.83,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.1,2.0,0.015,0.012,1,60,False,0.0,0.0,-0.8,True
0.1731,0.1754,-0.3095,0.539,241,47,0.2,45,0.1867,0.5106,6678.57,0.0334,0.0338,0.003738,0.002047,61608.3,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,2.0,0.015,0.012,2,60,True,0.4,0.0,-0.8,True
0.1728,0.1752,-0.3074,0.537,241,56,0.23,53,0.2199,0.5,6628.1,0.0331,0.0336,0.003346,0.001656,62204.79,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.01,2.0,0.015,0.012,2,60,True,0.4,-0.005,-0.8,True
0.1729,0.1752,-0.3117,0.548,241,41,0.17,41,0.1701,0.561,6638.59,0.0332,0.0336,0.002836,0.001145,129558.13,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.2,2.0,0.015,0.008,1,60,False,0.0,0.0,-0.8,True
0.1727,0.1751,-0.3109,0.549,241,51,0.21,51,0.2116,0.5882,6610.05,0.0331,0.0335,0.002702,0.001011,131052.84,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.1,2.0,0.01,0.008,1,60,False,0.0,0.0,-0.8,True
0.1726,0.175,-0.3132,0.549,241,10,0.04,10,0.0415,0.7,6587.84,0.0329,0.0334,0.005583,0.003892,140027.03,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.3,2.0,0.01,0.012,1,30,True,0.4,-1.0,-0.3,True
0.1727,0.175,-0.3023,0.541,241,126,0.52,106,0.4398,0.5079,6605.42,0.033,0.0334,0.002401,0.000711,62941.14,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.005,1.0,0.01,0.012,2,30,True,0.3,-1.0,-0.3,True
0.1725,0.1749,-0.2968,0.544,241,17,0.07,17,0.0705,0.6471,6571.79,0.0329,0.0333,0.005266,0.003575,122778.64,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.2,2.0,0.015,0.008,1,60,False,0.4,-1.0,-0.8,True
0.1724,0.1748,-0.3007,0.548,241,35,0.15,35,0.1452,0.6,6550.68,0.0328,0.0332,0.002591,0.0009,133897.31,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.003,2.0,0.01,0.012,1,60,True,0.3,-1.0,-0.3,True
0.1724,0.1747,-0.3044,0.543,241,54,0.22,50,0.2075,0.5741,6532.98,0.0327,0.0331,0.003422,0.001731,61400.89,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.005,2.0,0.01,0.012,2,30,True,0.4,-1.0,-0.3,True
0.1724,0.1747,-0.3135,0.546,241,41,0.17,41,0.1701,0.561,6534.28,0.0327,0.0331,0.002813,0.001122,129560.71,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.2,2.0,0.015,0.012,1,60,False,0.0,0.0,-0.8,True
0.1722,0.1746,-0.3079,0.539,241,64,0.27,64,0.2656,0.5625,6509.85,0.0325,0.033,0.002625,0.000935,131341.07,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.1,2.0,0.01,0.012,1,60,False,0.0,-0.005,-0.8,True
0.1723,0.1746,-0.3103,0.555,241,67,0.28,67,0.278,0.4925,6522.67,0.0326,0.033,0.002013,0.000322,141892.97,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.01,0.008,1,60,True,0.3,-0.005,-99.0,True
0.1722,0.1745,-0.3105,0.541,241,80,0.33,80,0.332,0.5375,6499.07,0.0325,0.0329,0.002455,0.000764,130557.56,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,corr,0.1,2.0,0.015,0.008,1,60,False,0.0,-1.0,-0.8,True
0.172,0.1744,-0.3055,0.542,241,101,0.42,90,0.3734,0.6238,6471.04,0.0324,0.0328,0.002625,0.000934,61325.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.003,2.0,0.006,0.012,2,30,True,0.3,-1.0,-0.3,True
0.1721,0.1744,-0.3136,0.546,241,9,0.04,9,0.0373,0.7778,6477.9,0.0324,0.0328,0.006004,0.004313,149124.43,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.2,2.0,0.01,0.008,1,60,True,0.4,-1.0,-0.3,True
0.172,0.1743,-0.2931,0.546,241,26,0.11,26,0.1079,0.5385,6465.42,0.0323,0.0327,0.003682,0.001992,127704.33,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,2.0,0.015,0.012,1,60,False,0.3,-0.005,-0.8,True
0.1718,0.1742,-0.2966,0.55,241,40,0.17,40,0.166,0.55,6429.7,0.0321,0.0326,0.00319,0.001499,128187.29,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.1,2.0,0.015,0.012,1,60,False,0.3,-1.0,-0.8,True
0.1718,0.1741,-0.3031,0.532,241,68,0.28,62,0.2573,0.5,6428.57,0.0321,0.0325,0.003227,0.001536,62802.57,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.01,2.0,0.015,0.012,2,30,True,0.4,-0.005,-0.8,True
0.1718,0.1741,-0.2899,0.542,241,30,0.12,30,0.1245,0.5333,6424.57,0.0321,0.0325,0.003163,0.001472,125852.98,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.2,2.0,0.01,0.012,1,60,False,0.3,-0.005,-99.0,True
0.1718,0.1741,-0.2894,0.546,241,34,0.14,34,0.1411,0.5588,6425.45,0.0321,0.0325,0.003371,0.00168,125522.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.2,2.0,0.01,0.012,1,60,False,0.3,-1.0,-0.8,True
0.1718,0.1741,-0.2956,0.546,241,31,0.13,31,0.1286,0.5806,6423.74,0.0321,0.0325,0.003347,0.001656,129755.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.1,2.0,0.01,0.012,1,60,False,0.3,-0.005,-0.8,True
0.1717,0.174,-0.3124,0.542,241,15,0.06,15,0.0622,0.6,6401.74,0.032,0.0324,0.003928,0.002238,133535.97,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.01,2.0,0.01,0.008,1,60,True,0.4,-0.005,-0.8,True
0.1716,0.174,-0.309,0.534,241,48,0.2,45,0.1867,0.5625,6391.05,0.032,0.0324,0.003689,0.001998,61533.93,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,2.0,0.01,0.012,2,60,True,0.4,0.0,-0.8,True
0.1715,0.1738,-0.304,0.538,241,100,0.41,90,0.3734,0.55,6360.19,0.0318,0.0322,0.00268,0.000989,61194.61,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.003,2.0,0.01,0.012,2,30,True,0.3,-1.0,-0.3,True
0.1715,0.1738,-0.3142,0.542,241,17,0.07,17,0.0705,0.5294,6352.79,0.0318,0.0322,0.003754,0.002064,137642.94,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.3,2.0,0.015,0.012,1,60,True,0.3,-1.0,-0.3,True
0.1714,0.1737,-0.3177,0.54,241,18,0.07,18,0.0747,0.6111,6346.41,0.0317,0.0321,0.003966,0.002276,137049.0,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.01,2.0,0.01,0.012,1,60,True,0.4,-0.005,-99.0,True
0.1713,0.1736,-0.3038,0.542,241,39,0.16,39,0.1618,0.5641,6325.78,0.0316,0.032,0.002791,0.0011,128312.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,corr,0.3,2.0,0.015,0.012,1,60,False,0.0,-0.005,-99.0,True
0.1712,0.1735,-0.3127,0.544,241,51,0.21,51,0.2116,0.5882,6297.12,0.0315,0.0319,0.002652,0.000961,131059.0,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.1,2.0,0.01,0.012,1,60,False,0.0,0.0,-0.8,True
0.1711,0.1735,-0.2985,0.538,241,17,0.07,17,0.0705,0.5882,6291.04,0.0315,0.0319,0.004602,0.002911,128923.04,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.3,2.0,0.015,0.008,1,60,False,0.3,-0.005,-0.8,True
0.171,0.1733,-0.2944,0.539,241,26,0.11,26,0.1079,0.5385,6258.57,0.0313,0.0317,0.0036,0.001909,127672.3,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,2.0,0.01,0.008,1,60,False,0.3,-0.005,-0.8,True
0.171,0.1733,-0.3018,0.527,241,111,0.46,87,0.361,0.4595,6255.81,0.0313,0.0317,0.002389,0.000698,62752.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,pulse,0.01,2.0,0.015,0.008,2,60,True,0.3,-0.005,-0.8,True
0.171,0.1733,-0.3063,0.537,241,39,0.16,35,0.1452,0.7692,6266.46,0.0313,0.0317,0.004081,0.00239,64819.19,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,1.0,0.006,0.012,2,60,True,0.3,-0.005,-0.3,True
0.1709,0.1732,-0.3256,0.552,241,80,0.33,80,0.332,0.5125,6233.3,0.0312,0.0316,0.002128,0.000437,135601.83,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.3,2.0,0.015,0.012,1,30,True,0.3,-1.0,-0.8,True
0.1707,0.173,-0.3253,0.534,241,27,0.11,27,0.112,0.5556,6207.43,0.031,0.0314,0.002946,0.001255,137749.82,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,pulse,0.01,2.0,0.015,0.008,1,60,True,0.4,-1.0,-99.0,True
0.1707,0.173,-0.2946,0.538,241,18,0.07,18,0.0747,0.5556,6194.62,0.031,0.0314,0.003902,0.002211,128350.32,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.015,0.012,1,60,False,0.3,-0.005,-99.0,True
0.1707,0.173,-0.2935,0.537,241,22,0.09,22,0.0913,0.5455,6195.32,0.031,0.0314,0.003578,0.001887,127390.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,corr,0.3,2.0,0.015,0.012,1,60,False,0.3,-1.0,-99.0,True
0.1707,0.173,-0.2997,0.541,241,90,0.37,90,0.3734,0.5222,6206.95,0.031,0.0314,0.001883,0.000193,134394.27,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,pulse,0.003,2.0,0.015,0.008,1,60,True,0.3,-0.005,-0.8,True
0.1706,0.1729,-0.304,0.526,241,74,0.31,66,0.2739,0.5,6190.2,0.031,0.0313,0.002944,0.001253,62614.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,pulse,0.01,2.0,0.015,0.012,2,60,True,0.4,-1.0,-0.8,True
0.1706,0.1729,-0.2998,0.528,241,112,0.46,95,0.3942,0.5357,6177.26,0.0309,0.0313,0.002362,0.000671,62863.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.005,2.0,0.01,0.012,2,60,True,0.4,-0.005,-0.8,True
0.1706,0.1729,-0.3012,0.544,241,38,0.16,38,0.1577,0.5263,6175.87,0.0309,0.0313,0.00319,0.001499,129160.23,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.1,2.0,0.015,0.008,1,60,False,0.3,-1.0,-0.8,True
0.1706,0.1729,-0.2976,0.535,241,17,0.07,17,0.0705,0.5882,6188.49,0.0309,0.0313,0.004432,0.002741,128867.85,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.3,2.0,0.01,0.008,1,60,False,0.3,-0.005,-0.8,True
0.1704,0.1727,-0.306,0.531,241,69,0.29,62,0.2573,0.5507,6147.1,0.0307,0.0311,0.002987,0.001296,62680.65,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.01,2.0,0.01,0.008,2,30,True,0.4,-0.005,-0.8,True
0.1704,0.1727,-0.2951,0.541,241,31,0.13,31,0.1286,0.5161,6149.81,0.0307,0.0311,0.00351,0.00182,127035.35,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.2,2.0,0.015,0.008,1,60,False,0.3,-1.0,-0.8,True
0.1703,0.1726,-0.3002,0.535,241,13,0.05,13,0.0539,0.6923,6124.94,0.0306,0.031,0.006067,0.004376,124035.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,2.0,0.015,0.008,1,60,False,0.4,-1.0,-0.8,True
0.1703,0.1726,-0.3054,0.534,241,18,0.07,18,0.0747,0.4444,6120.24,0.0306,0.031,0.003264,0.001573,130794.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,obv,0.1,2.0,0.015,0.012,1,60,True,0.3,-0.005,-0.3,True
0.1703,0.1726,-0.3011,0.538,241,73,0.3,73,0.3029,0.5205,6130.45,0.0307,0.031,0.002325,0.000634,138470.28,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,corr,0.2,1.0,0.015,0.012,1,60,True,0.4,0.0,-0.8,True
0.1703,0.1726,-0.3054,0.534,241,18,0.07,18,0.0747,0.4444,6120.24,0.0306,0.031,0.003264,0.001573,130794.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,obv,0.1,1.0,0.015,0.012,1,60,True,0.3,-0.005,-0.3,True
0.1703,0.1726,-0.3004,0.535,241,13,0.05,13,0.0539,0.6923,6125.64,0.0306,0.031,0.006036,0.004345,124003.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,2.0,0.01,0.008,1,60,False,0.4,-1.0,-0.8,True
0.1702,0.1725,-0.3059,0.535,241,107,0.44,89,0.3693,0.6075,6096.37,0.0305,0.0309,0.002494,0.000803,63104.94,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.005,1.0,0.006,0.012,2,30,True,0.3,-0.005,-0.3,True
0.1702,0.1725,-0.3105,0.539,241,56,0.23,56,0.2324,0.5,6110.58,0.0306,0.0309,0.002152,0.000461,137824.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.2,2.0,0.01,0.012,1,60,True,0.3,0.0,-0.8,True
0.1702,0.1725,-0.2925,0.54,241,30,0.12,30,0.1245,0.5,6110.76,0.0306,0.0309,0.002981,0.00129,125880.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.2,2.0,0.015,0.012,1,60,False,0.3,-0.005,-99.0,True
0.1702,0.1725,-0.3238,0.527,241,27,0.11,27,0.112,0.5926,6103.12,0.0305,0.0309,0.003232,0.001541,137753.65,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,pulse,0.01,2.0,0.015,0.012,1,60,True,0.4,-1.0,-99.0,True
0.1702,0.1724,-0.3118,0.535,241,64,0.27,64,0.2656,0.5312,6091.91,0.0305,0.0308,0.002469,0.000778,131354.06,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.1,2.0,0.015,0.008,1,60,False,0.0,-0.005,-0.8,True
0.17,0.1722,-0.3011,0.534,241,12,0.05,12,0.0498,0.6667,6052.4,0.0303,0.0306,0.006023,0.004332,122550.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,corr,0.2,2.0,0.015,0.012,1,60,False,0.4,-0.005,-0.8,True
0.1697,0.172,-0.3223,0.549,241,67,0.28,67,0.278,0.4925,6001.12,0.03,0.0304,0.002024,0.000333,141900.79,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.015,0.012,1,60,True,0.3,-0.005,-99.0,True
0.1696,0.1719,-0.3003,0.533,241,17,0.07,17,0.0705,0.7647,5979.17,0.0299,0.0303,0.0046,0.00291,128904.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.3,2.0,0.006,0.012,1,60,False,0.3,-0.005,-0.8,True
0.1696,0.1719,-0.3023,0.531,241,49,0.2,49,0.2033,0.5102,5975.93,0.0299,0.0303,0.00252,0.000829,127716.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.3,2.0,0.015,0.008,1,60,False,0.0,-1.0,-99.0,False
0.1694,0.1717,-0.3059,0.527,241,39,0.16,37,0.1535,0.5128,5947.54,0.0297,0.0301,0.004223,0.002532,61731.91,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.01,1.0,0.015,0.012,2,30,True,0.4,-1.0,-0.3,True
0.1694,0.1717,-0.3047,0.534,241,33,0.14,33,0.1369,0.6061,5943.74,0.0297,0.0301,0.002325,0.000634,136093.43,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,pulse,0.01,2.0,0.006,0.012,1,60,True,0.3,-0.005,-0.8,True
0.1694,0.1717,-0.3039,0.521,241,137,0.57,105,0.4357,0.4672,5946.88,0.0297,0.0301,0.002236,0.000545,62961.85,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.01,2.0,0.015,0.008,2,60,True,0.3,-1.0,-0.8,True
0.1693,0.1716,-0.2895,0.533,241,36,0.15,36,0.1494,0.4722,5923.56,0.0296,0.03,0.002815,0.001124,125083.93,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,corr,0.2,2.0,0.015,0.008,1,60,False,0.3,-1.0,-99.0,True
0.1692,0.1715,-0.2995,0.54,241,31,0.13,31,0.1286,0.5484,5899.73,0.0295,0.0299,0.003208,0.001517,129819.66,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.1,2.0,0.015,0.012,1,60,False,0.3,-0.005,-0.8,True
0.1692,0.1715,-0.3077,0.527,241,58,0.24,53,0.2199,0.5517,5910.88,0.0296,0.0299,0.003135,0.001444,62064.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,pulse,0.01,2.0,0.01,0.008,2,60,True,0.4,-0.005,-0.8,True
0.1691,0.1714,-0.3059,0.529,241,105,0.44,89,0.3693,0.5143,5880.12,0.0294,0.0298,0.002502,0.000811,63133.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.005,1.0,0.01,0.012,2,30,True,0.3,-0.005,-0.3,True
0.1691,0.1714,-0.3081,0.528,241,99,0.41,90,0.3734,0.5152,5877.64,0.0294,0.0298,0.002702,0.001011,61309.78,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.003,2.0,0.015,0.012,2,30,True,0.3,-1.0,-0.3,True
0.169,0.1713,-0.3003,0.536,241,38,0.16,38,0.1577,0.5526,5865.23,0.0293,0.0297,0.003128,0.001437,129132.79,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.1,2.0,0.01,0.008,1,60,False,0.3,-1.0,-0.8,True
0.1689,0.1712,-0.2983,0.532,241,17,0.07,17,0.0705,0.6471,5841.62,0.0292,0.0296,0.005068,0.003377,122821.54,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.2,2.0,0.015,0.012,1,60,False,0.4,-1.0,-0.8,True
0.1688,0.1711,-0.306,0.531,241,20,0.08,20,0.083,0.45,5831.55,0.0292,0.0295,0.00297,0.001279,129331.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,obv,0.1,1.0,0.015,0.012,1,60,True,0.3,-1.0,-0.3,True
0.1688,0.1711,-0.3034,0.53,241,129,0.54,106,0.4398,0.5891,5822.35,0.0291,0.0295,0.002298,0.000607,62890.67,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.005,1.0,0.006,0.012,2,30,True,0.3,-1.0,-0.3,True
0.1688,0.1711,-0.306,0.531,241,20,0.08,20,0.083,0.45,5831.55,0.0292,0.0295,0.00297,0.001279,129331.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,obv,0.1,2.0,0.015,0.012,1,60,True,0.3,-1.0,-0.3,True
0.1687,0.171,-0.2924,0.537,241,34,0.14,34,0.1411,0.5294,5800.83,0.029,0.0294,0.003265,0.001574,125519.67,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.2,2.0,0.015,0.012,1,60,False,0.3,-1.0,-0.8,True
0.1687,0.171,-0.307,0.533,241,41,0.17,41,0.1701,0.6341,5803.23,0.029,0.0294,0.002819,0.001129,129591.27,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.2,2.0,0.006,0.012,1,60,False,0.0,0.0,-0.8,True
0.1688,0.171,-0.3135,0.536,241,12,0.05,12,0.0498,0.75,5816.52,0.0291,0.0294,0.004555,0.002865,139307.85,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,2.0,0.01,0.008,1,60,True,0.4,-1.0,-0.3,True
0.1687,0.171,-0.3069,0.531,241,39,0.16,39,0.1618,0.5385,5805.12,0.029,0.0294,0.002623,0.000932,128312.43,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,corr,0.3,2.0,0.015,0.008,1,60,False,0.0,-0.005,-99.0,True
0.1686,0.1709,-0.3101,0.544,241,60,0.25,60,0.249,0.55,5785.14,0.0289,0.0293,0.00214,0.000449,136976.14,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.3,2.0,0.006,0.012,1,30,True,0.3,-0.005,-0.8,True
0.1684,0.1707,-0.2992,0.53,241,19,0.08,19,0.0788,0.5789,5741.38,0.0287,0.0291,0.003874,0.002184,129220.59,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.2,2.0,0.01,0.012,1,60,False,0.3,0.0,-0.8,True
0.1684,0.1707,-0.2992,0.53,241,19,0.08,19,0.0788,0.5789,5741.38,0.0287,0.0291,0.003874,0.002184,129220.59,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.2,2.0,0.01,0.008,1,60,False,0.3,0.0,-0.8,True
0.1683,0.1706,-0.3068,0.527,241,64,0.27,57,0.2365,0.5312,5731.66,0.0287,0.029,0.003069,0.001379,60919.16,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.003,2.0,0.015,0.008,2,30,True,0.4,-1.0,-0.3,True
0.1683,0.1706,-0.3111,0.533,241,29,0.12,29,0.1203,0.6897,5730.15,0.0287,0.029,0.003101,0.00141,129488.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,corr,0.3,2.0,0.01,0.012,1,60,False,0.0,0.0,-99.0,True
0.1683,0.1706,-0.3072,0.523,241,58,0.24,52,0.2158,0.6379,5719.39,0.0286,0.029,0.00335,0.001659,62563.55,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,2.0,0.006,0.012,2,30,True,0.4,0.0,-0.8,True
0.1683,0.1706,-0.3061,0.53,241,84,0.35,76,0.3154,0.631,5728.78,0.0286,0.029,0.002687,0.000997,62028.23,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.005,2.0,0.006,0.012,2,30,True,0.3,-1.0,-0.3,True
0.1682,0.1705,-0.314,0.528,241,12,0.05,12,0.0498,0.5833,5700.83,0.0285,0.0289,0.004915,0.003224,129612.72,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,2.0,0.015,0.012,1,60,True,0.4,0.0,-0.8,True
0.168,0.1703,-0.3126,0.516,241,91,0.38,76,0.3154,0.5055,5664.07,0.0283,0.0287,0.002752,0.001061,62605.48,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.01,2.0,0.015,0.012,2,30,True,0.4,-0.005,-99.0,True
0.1681,0.1703,-0.3065,0.539,241,88,0.37,88,0.3651,0.4659,5675.93,0.0284,0.0287,0.001802,0.000112,135418.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.1,2.0,0.015,0.008,1,60,True,0.3,-0.005,-0.8,True
0.1679,0.1702,-0.3066,0.526,241,39,0.16,35,0.1452,0.7436,5651.37,0.0283,0.0286,0.003782,0.002092,64814.33,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,1.0,0.006,0.008,2,60,True,0.3,-0.005,-0.3,True
0.1679,0.1702,-0.3164,0.532,241,9,0.04,9,0.0373,0.7778,5643.43,0.0282,0.0286,0.005335,0.003644,149217.08,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.2,2.0,0.01,0.012,1,60,True,0.4,-1.0,-0.3,True
0.168,0.1702,-0.317,0.524,241,11,0.05,11,0.0456,0.7273,5658.71,0.0283,0.0287,0.00514,0.003449,138061.7,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,1.0,0.01,0.008,1,60,True,0.4,-1.0,-0.3,True
0.168,0.1702,-0.317,0.524,241,11,0.05,11,0.0456,0.7273,5658.71,0.0283,0.0287,0.00514,0.003449,138061.7,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,1.0,0.01,0.012,1,60,True,0.4,-1.0,-0.3,True
0.168,0.1702,-0.317,0.524,241,11,0.05,11,0.0456,0.7273,5658.71,0.0283,0.0287,0.00514,0.003449,138061.7,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,2.0,0.01,0.012,1,60,True,0.4,-1.0,-0.3,True
0.168,0.1702,-0.317,0.524,241,11,0.05,11,0.0456,0.7273,5658.71,0.0283,0.0287,0.00514,0.003449,138061.7,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,obv,0.1,2.0,0.01,0.008,1,60,True,0.4,-1.0,-0.3,True
0.1678,0.17,-0.3075,0.528,241,56,0.23,50,0.2075,0.6429,5612.0,0.0281,0.0284,0.003201,0.00151,61422.11,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.005,2.0,0.006,0.012,2,30,True,0.4,-1.0,-0.3,True
0.1678,0.17,-0.3048,0.512,241,134,0.56,105,0.4357,0.4925,5619.81,0.0281,0.0285,0.002234,0.000543,63104.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.01,2.0,0.015,0.012,2,60,True,0.3,-1.0,-0.8,True
0.1677,0.17,-0.2898,0.525,241,36,0.15,36,0.1494,0.5,5610.98,0.0281,0.0284,0.002843,0.001152,125086.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,corr,0.2,2.0,0.01,0.008,1,60,False,0.3,-1.0,-99.0,True
0.1678,0.17,-0.3119,0.535,241,16,0.07,16,0.0664,0.625,5612.67,0.0281,0.0284,0.00328,0.001589,135111.9,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.005,2.0,0.01,0.012,1,30,True,0.4,-1.0,-0.3,True
