total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,base_value,cash_value,ratio,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.0236,-0.0239,-0.4193,-0.058,241,220,0.91,220,0.9129,0.4409,-33147.79,-0.1657,-0.1676,0.000306,-0.001385,111788.24,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,1,30,False
0.0151,0.0153,-0.4063,0.039,241,226,0.94,226,0.9378,0.4292,-25410.22,-0.1271,-0.1285,0.00058,-0.001111,112205.7,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,1,30,True
-0.0219,-0.0222,-0.4153,-0.055,241,214,0.89,214,0.888,0.4346,-32819.04,-0.1641,-0.166,0.000278,-0.001413,112130.17,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,1,60,False
0.041,0.0415,-0.3945,0.107,241,223,0.93,223,0.9253,0.4305,-20245.04,-0.1012,-0.1024,0.000766,-0.000925,111992.35,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,1,60,True
-0.0361,-0.0366,-0.4273,-0.088,241,440,1.83,230,0.9544,0.4091,-35660.38,-0.1783,-0.1803,0.000231,-0.001491,49528.24,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,2,30,False
-0.056,-0.0566,-0.4478,-0.135,241,457,1.9,237,0.9834,0.3873,-39628.93,-0.1981,-0.2003,-4.2e-05,-0.001763,49722.42,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,2,30,True
-0.0374,-0.0379,-0.4331,-0.091,241,437,1.81,233,0.9668,0.4188,-35918.4,-0.1796,-0.1816,0.000174,-0.001548,49620.47,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,2,60,False
-0.0133,-0.0134,-0.4344,-0.033,241,470,1.95,240,0.9959,0.3979,-31092.04,-0.1555,-0.1572,0.000421,-0.001299,49985.93,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,2,60,True
-0.1132,-0.1145,-0.4732,-0.263,241,873,3.62,241,1.0,0.3654,-51078.49,-0.2554,-0.2581,-0.000336,-0.002255,25007.55,0.00192,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,4,30,False
-0.0224,-0.0226,-0.4249,-0.055,241,863,3.58,241,1.0,0.3917,-32907.32,-0.1645,-0.1664,0.000392,-0.001528,25031.92,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,4,30,True
-0.0696,-0.0705,-0.4526,-0.167,241,741,3.07,240,0.9959,0.3887,-42360.83,-0.2118,-0.2141,-0.000244,-0.002163,25062.99,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,4,60,False
0.0224,0.0227,-0.4019,0.056,241,732,3.04,240,0.9959,0.4016,-23958.27,-0.1198,-0.1212,0.000623,-0.001296,25079.55,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.008,4,60,True
-0.0189,-0.0191,-0.4194,-0.047,241,220,0.91,220,0.9129,0.4682,-32211.03,-0.1611,-0.1629,0.00042,-0.001271,111789.41,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,1,30,False
-0.022,-0.0223,-0.4193,-0.057,241,226,0.94,226,0.9378,0.4381,-32835.13,-0.1642,-0.166,0.000269,-0.001422,112238.53,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,1,30,True
-0.0006,-0.0006,-0.4071,-0.002,241,214,0.89,214,0.888,0.4766,-28554.3,-0.1428,-0.1444,0.000563,-0.001127,112117.02,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,1,60,False
-0.0056,-0.0056,-0.4108,-0.014,241,223,0.93,223,0.9253,0.4395,-29546.94,-0.1477,-0.1494,0.00038,-0.001311,112032.51,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,1,60,True
-0.0042,-0.0043,-0.4282,-0.01,241,473,1.96,240,0.9959,0.4397,-29275.8,-0.1464,-0.1481,0.000606,-0.001115,49945.35,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,2,30,False
-0.0656,-0.0664,-0.4479,-0.157,241,454,1.88,236,0.9793,0.3965,-41557.66,-0.2078,-0.2101,-0.000161,-0.001882,49709.52,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,2,30,True
-0.0493,-0.0499,-0.4394,-0.118,241,422,1.75,228,0.9461,0.4455,-38291.65,-0.1915,-0.1936,-4.2e-05,-0.001765,49361.23,0.001723,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,2,60,False
-0.0232,-0.0235,-0.439,-0.056,241,460,1.91,238,0.9876,0.413,-33074.74,-0.1654,-0.1672,0.000377,-0.001344,49784.19,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,2,60,True
-0.0764,-0.0773,-0.4589,-0.183,241,854,3.54,241,1.0,0.397,-43708.31,-0.2185,-0.2209,-4.3e-05,-0.001963,25035.81,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,4,30,False
-0.036,-0.0364,-0.4273,-0.087,241,849,3.52,241,1.0,0.3958,-35627.8,-0.1781,-0.1801,0.000234,-0.001686,25034.88,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,4,30,True
-0.0375,-0.038,-0.4401,-0.092,241,687,2.85,240,0.9959,0.425,-35937.79,-0.1797,-0.1817,-0.000113,-0.002031,25116.4,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,4,60,False
0.0233,0.0236,-0.3987,0.058,241,681,2.83,240,0.9959,0.4229,-23780.99,-0.1189,-0.1203,0.000521,-0.001398,25065.8,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,1.0,0.015,0.012,4,60,True
-0.0011,-0.0011,-0.4089,-0.003,241,196,0.81,196,0.8133,0.5306,-28658.09,-0.1433,-0.1449,0.000426,-0.001265,112442.99,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,1,30,False
-0.0003,-0.0003,-0.4119,-0.001,241,193,0.8,193,0.8008,0.4819,-28500.44,-0.1425,-0.1441,0.000282,-0.001409,111618.97,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,1,30,True
-0.0117,-0.0119,-0.4201,-0.029,241,187,0.78,187,0.7759,0.5668,-30782.68,-0.1539,-0.1557,0.000351,-0.001339,112717.74,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,1,60,False
0.0151,0.0153,-0.4028,0.038,241,188,0.78,188,0.7801,0.5319,-25407.41,-0.127,-0.1285,0.000364,-0.001327,111825.91,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,1,60,True
-0.0528,-0.0535,-0.4331,-0.127,241,409,1.7,225,0.9336,0.4768,-39003.67,-0.195,-0.1972,-0.000189,-0.001913,49121.47,0.001724,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,2,30,False
-0.0103,-0.0104,-0.4336,-0.025,241,453,1.88,236,0.9793,0.5077,-30493.31,-0.1525,-0.1542,0.000445,-0.001276,49707.38,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,2,30,True
-0.0546,-0.0552,-0.4368,-0.132,241,379,1.57,220,0.9129,0.5198,-39350.54,-0.1968,-0.1989,-0.000336,-0.002059,49270.05,0.001723,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,2,60,False
-0.0025,-0.0025,-0.422,-0.006,241,431,1.79,232,0.9627,0.5336,-28925.73,-0.1446,-0.1463,0.000429,-0.001293,49563.37,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,2,60,True
-0.0495,-0.0501,-0.4463,-0.12,241,723,3.0,236,0.9793,0.4578,-38343.73,-0.1917,-0.1939,-0.00019,-0.002109,25038.31,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,4,30,False
0.0028,0.0028,-0.4153,0.007,241,731,3.03,236,0.9793,0.487,-27877.93,-0.1394,-0.141,0.000433,-0.001487,25054.82,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,4,30,True
-0.0428,-0.0433,-0.446,-0.104,241,630,2.61,234,0.971,0.4921,-36993.38,-0.185,-0.187,-0.000381,-0.0023,25092.22,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,4,60,False
0.0052,0.0052,-0.4124,0.013,241,646,2.68,234,0.971,0.5093,-27404.8,-0.137,-0.1386,0.000258,-0.00166,25110.02,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.008,4,60,True
0.001,0.001,-0.4163,0.003,241,196,0.81,196,0.8133,0.5459,-28231.37,-0.1412,-0.1428,0.000511,-0.00118,112440.81,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,1,30,False
-0.0217,-0.0219,-0.4161,-0.054,241,193,0.8,193,0.8008,0.4922,-32767.63,-0.1638,-0.1657,0.000146,-0.001545,111641.05,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,1,30,True
-0.028,-0.0283,-0.4315,-0.069,241,187,0.78,187,0.7759,0.5936,-34026.46,-0.1701,-0.1721,0.000297,-0.001394,112737.33,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,1,60,False
-0.0314,-0.0318,-0.4205,-0.078,241,188,0.78,188,0.7801,0.5426,-34709.88,-0.1735,-0.1755,1e-06,-0.001689,111875.37,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,1,60,True
-0.058,-0.0587,-0.439,-0.139,241,381,1.58,214,0.888,0.4961,-40026.96,-0.2001,-0.2024,-0.00033,-0.002053,49097.54,0.001724,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,2,30,False
-0.0099,-0.01,-0.4278,-0.024,241,448,1.86,233,0.9668,0.5156,-30409.27,-0.152,-0.1538,0.000458,-0.001264,49551.37,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,2,30,True
-0.0686,-0.0694,-0.4495,-0.165,241,337,1.4,204,0.8465,0.543,-42150.23,-0.2108,-0.2131,-0.000729,-0.002451,49500.62,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,2,60,False
-0.0044,-0.0045,-0.4128,-0.011,241,423,1.76,231,0.9585,0.5556,-29318.24,-0.1466,-0.1483,0.00038,-0.001341,49589.02,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,2,60,True
-0.0523,-0.0529,-0.4482,-0.126,241,703,2.92,236,0.9793,0.4751,-38886.51,-0.1944,-0.1966,-0.000257,-0.002177,25028.17,0.00192,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,4,30,False
-0.0061,-0.0062,-0.4186,-0.015,241,722,3.0,236,0.9793,0.4889,-29652.21,-0.1483,-0.15,0.000324,-0.001595,25064.46,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,4,30,True
-0.048,-0.0486,-0.447,-0.116,241,586,2.43,234,0.971,0.5256,-38037.41,-0.1902,-0.1923,-0.000582,-0.0025,25134.82,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,4,60,False
-0.0039,-0.0039,-0.4143,-0.01,241,618,2.56,234,0.971,0.534,-29213.29,-0.1461,-0.1477,7.2e-05,-0.001845,25165.22,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.006,0.012,4,60,True
0.0019,0.0019,-0.395,0.005,241,196,0.81,196,0.8133,0.4643,-28061.11,-0.1403,-0.1419,0.000329,-0.001362,112441.23,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,1,30,False
0.0133,0.0135,-0.4052,0.034,241,193,0.8,193,0.8008,0.4404,-25768.0,-0.1288,-0.1303,0.000383,-0.001308,111600.39,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,1,30,True
0.039,0.0395,-0.3857,0.102,241,187,0.78,187,0.7759,0.5027,-20627.78,-0.1031,-0.1044,0.000741,-0.00095,112666.65,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,1,60,False
0.0518,0.0525,-0.3832,0.133,241,188,0.78,188,0.7801,0.4681,-18066.4,-0.0903,-0.0914,0.000698,-0.000993,111782.35,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,1,60,True
-0.063,-0.0637,-0.4291,-0.153,241,424,1.76,228,0.9461,0.4175,-41032.78,-0.2052,-0.2074,-0.000242,-0.001964,49415.36,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,2,30,False
-0.0178,-0.018,-0.4328,-0.043,241,453,1.88,236,0.9793,0.4393,-31997.45,-0.16,-0.1618,0.00039,-0.001331,49798.42,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,2,30,True
-0.0522,-0.0528,-0.4349,-0.127,241,400,1.66,227,0.9419,0.4525,-38866.33,-0.1943,-0.1965,-0.000224,-0.001945,49707.7,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,2,60,False
0.0439,0.0445,-0.4019,0.11,241,433,1.8,234,0.971,0.4619,-19649.43,-0.0982,-0.0994,0.00089,-0.00083,49979.19,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,2,60,True
-0.0426,-0.0431,-0.4353,-0.104,241,702,2.91,236,0.9793,0.4031,-36957.38,-0.1848,-0.1869,-0.000208,-0.002127,25057.53,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,4,30,False
0.0006,0.0006,-0.4173,0.001,241,700,2.9,236,0.9793,0.4171,-28317.21,-0.1416,-0.1432,0.000363,-0.001556,25071.22,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,4,30,True
-0.0156,-0.0158,-0.4293,-0.039,241,589,2.44,234,0.971,0.4295,-31549.18,-0.1577,-0.1595,-0.00022,-0.002138,25128.52,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,4,60,False
0.0487,0.0494,-0.3934,0.123,241,587,2.44,234,0.971,0.4412,-18687.52,-0.0934,-0.0945,0.00076,-0.001157,25146.17,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.008,4,60,True
0.0138,0.014,-0.4009,0.035,241,196,0.81,196,0.8133,0.4847,-25671.49,-0.1284,-0.1298,0.000514,-0.001177,112429.04,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,1,30,False
-0.0067,-0.0068,-0.4092,-0.017,241,193,0.8,193,0.8008,0.4508,-29779.15,-0.1489,-0.1506,0.000255,-0.001435,111621.15,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,1,30,True
0.0386,0.0391,-0.3915,0.1,241,187,0.78,187,0.7759,0.5348,-20713.84,-0.1036,-0.1048,0.000858,-0.000833,112669.37,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,1,60,False
0.0092,0.0093,-0.4008,0.023,241,188,0.78,188,0.7801,0.4787,-26600.78,-0.133,-0.1345,0.000386,-0.001305,111827.71,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,1,60,True
-0.0621,-0.0629,-0.4328,-0.15,241,388,1.61,218,0.9046,0.4356,-40858.65,-0.2043,-0.2066,-0.00038,-0.002104,49053.43,0.001724,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,2,30,False
-0.0193,-0.0195,-0.4328,-0.046,241,441,1.83,230,0.9544,0.449,-32294.13,-0.1615,-0.1633,0.000356,-0.001366,49523.28,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,2,30,True
-0.0511,-0.0517,-0.4263,-0.124,241,358,1.49,214,0.888,0.486,-38654.27,-0.1933,-0.1954,-0.000419,-0.002142,49181.94,0.001723,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,2,60,False
0.0023,0.0023,-0.4207,0.006,241,425,1.76,234,0.971,0.4753,-27973.57,-0.1399,-0.1415,0.000551,-0.001169,49984.1,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,2,60,True
-0.0399,-0.0404,-0.4401,-0.098,241,680,2.82,236,0.9793,0.4221,-36425.29,-0.1821,-0.1842,-0.000205,-0.002124,25053.33,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,4,30,False
-0.0188,-0.019,-0.4242,-0.046,241,692,2.87,236,0.9793,0.4176,-32192.67,-0.161,-0.1628,0.000155,-0.001763,25071.2,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,4,30,True
-0.0224,-0.0227,-0.4313,-0.056,241,539,2.24,234,0.971,0.4564,-32923.56,-0.1646,-0.1665,-0.000487,-0.002403,25217.52,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,4,60,False
0.0344,0.0349,-0.4001,0.086,241,560,2.32,234,0.971,0.4643,-21546.34,-0.1077,-0.109,0.000516,-0.001401,25207.22,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.01,0.012,4,60,True
0.03,0.0304,-0.3879,0.079,241,196,0.81,196,0.8133,0.4337,-22428.14,-0.1121,-0.1135,0.000541,-0.00115,112411.63,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,1,30,False
0.0095,0.0096,-0.4126,0.024,241,193,0.8,193,0.8008,0.4249,-26536.09,-0.1327,-0.1342,0.000312,-0.001379,111604.37,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,1,30,True
0.0574,0.0581,-0.3874,0.154,241,187,0.78,187,0.7759,0.4652,-16957.42,-0.0848,-0.0858,0.000854,-0.000837,112645.2,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,1,60,False
0.0412,0.0417,-0.4015,0.105,241,188,0.78,188,0.7801,0.4309,-20199.99,-0.101,-0.1022,0.000527,-0.001164,111793.72,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,1,60,True
-0.0492,-0.0498,-0.4236,-0.121,241,433,1.8,232,0.9627,0.3926,-38279.11,-0.1914,-0.1935,-0.00011,-0.001832,49587.07,0.001722,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,2,30,False
-0.0089,-0.009,-0.4265,-0.022,241,454,1.88,236,0.9793,0.4207,-30215.58,-0.1511,-0.1528,0.000437,-0.001284,49886.03,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,2,30,True
-0.0377,-0.0381,-0.4341,-0.093,241,416,1.73,231,0.9585,0.4255,-35969.37,-0.1798,-0.1819,-2e-06,-0.001722,50073.09,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,2,60,False
0.051,0.0516,-0.4037,0.127,241,425,1.76,234,0.971,0.4188,-18236.93,-0.0912,-0.0923,0.000879,-0.000841,49971.96,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,2,60,True
-0.0338,-0.0343,-0.43,-0.083,241,698,2.9,236,0.9793,0.3883,-35204.75,-0.176,-0.178,-0.000131,-0.00205,25068.2,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,4,30,False
0.0145,0.0146,-0.4106,0.036,241,675,2.8,236,0.9793,0.4,-25544.41,-0.1277,-0.1292,0.000449,-0.00147,25072.67,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,4,30,True
0.0125,0.0127,-0.4165,0.032,241,568,2.36,234,0.971,0.4137,-25932.18,-0.1297,-0.1312,0.000127,-0.001791,25124.2,0.001918,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,4,60,False
0.0654,0.0663,-0.3914,0.166,241,537,2.23,234,0.971,0.4041,-15351.12,-0.0768,-0.0777,0.000829,-0.001088,25172.45,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.008,4,60,True
0.036,0.0365,-0.3937,0.094,241,196,0.81,196,0.8133,0.449,-21233.32,-0.1062,-0.1074,0.000664,-0.001027,112405.54,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,1,30,False
-0.0106,-0.0107,-0.4168,-0.026,241,193,0.8,193,0.8008,0.4352,-30547.25,-0.1527,-0.1545,0.000185,-0.001506,111625.13,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,1,30,True
0.0343,0.0348,-0.399,0.092,241,187,0.78,187,0.7759,0.4813,-21566.7,-0.1078,-0.1091,0.000728,-0.000962,112672.1,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,1,60,False
0.0045,0.0045,-0.4164,0.011,241,188,0.78,188,0.7801,0.4415,-27539.56,-0.1377,-0.1393,0.000282,-0.001409,111832.74,0.001691,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,1,60,True
-0.0597,-0.0604,-0.436,-0.145,241,388,1.61,218,0.9046,0.4072,-40380.72,-0.2019,-0.2041,-0.000374,-0.002098,49141.85,0.001723,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,2,30,False
-0.0202,-0.0205,-0.4329,-0.049,241,452,1.88,236,0.9793,0.427,-32476.81,-0.1624,-0.1642,0.000345,-0.001376,49795.06,0.001721,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,2,30,True
-0.05,-0.0506,-0.4304,-0.122,241,375,1.56,222,0.9212,0.448,-38426.3,-0.1921,-0.1943,-0.000334,-0.002057,49309.93,0.001723,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,2,60,False
0.0017,0.0017,-0.4247,0.004,241,419,1.74,234,0.971,0.4296,-28092.29,-0.1405,-0.1421,0.000484,-0.001235,50082.57,0.00172,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,2,60,True
-0.0348,-0.0352,-0.437,-0.086,241,676,2.8,236,0.9793,0.4068,-35393.02,-0.177,-0.179,-0.000159,-0.002078,25065.13,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,4,30,False
-0.0063,-0.0064,-0.4178,-0.015,241,666,2.76,236,0.9793,0.3979,-29692.64,-0.1485,-0.1502,0.000207,-0.001712,25071.67,0.001919,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,4,30,True
0.0093,0.0094,-0.4155,0.023,241,513,2.13,234,0.971,0.4405,-26580.69,-0.1329,-0.1344,-0.000103,-0.00202,25178.19,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,4,60,False
0.0436,0.0442,-0.4017,0.109,241,509,2.11,234,0.971,0.4204,-19709.54,-0.0985,-0.0997,0.000446,-0.00147,25210.34,0.001917,0,0.1441,"['2025-09-08', '2026-09-04']",120000,80000.0,0.6,pulse,0.005,2.0,0.015,0.012,4,60,True
