variant,lookahead,param_id,signal,annual_return,t_annual,max_drawdown,sharpe,n_trades,win_rate,coverage,gross_edge,net_edge,buyhold_annual
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.008|1|60,obv,-0.125,-0.2542,-0.4324,-0.342,181,0.4088,0.751,0.000382,-0.002118,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.008|2|30,obv,-0.1207,-0.25,-0.4195,-0.32,372,0.3495,0.8838,0.00026,-0.00224,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.008|2|60,obv,-0.1215,-0.2508,-0.4234,-0.324,345,0.3681,0.8755,0.000109,-0.002391,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.012|1|30,obv,-0.1201,-0.2494,-0.4219,-0.335,193,0.399,0.8008,0.000533,-0.001967,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.012|1|60,obv,-0.1018,-0.2311,-0.4256,-0.289,181,0.453,0.751,0.000619,-0.001881,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.012|2|30,obv,-0.1064,-0.2357,-0.41,-0.282,380,0.3553,0.8921,0.000466,-0.002034,0.1297
原策略（双向、无门控）,False,obv|0.2|2.0|0.015|0.012|2|60,obv,-0.0808,-0.2101,-0.4061,-0.219,365,0.411,0.9046,0.000653,-0.001847,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.008|1|30,obv,-0.1034,-0.2327,-0.4067,-0.289,173,0.4682,0.7178,0.000316,-0.002184,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.008|1|60,obv,-0.1013,-0.2306,-0.4057,-0.283,157,0.5287,0.6515,0.000146,-0.002354,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.008|2|30,obv,-0.1487,-0.2779,-0.4369,-0.394,334,0.4162,0.8382,-0.000282,-0.002782,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.008|2|60,obv,-0.1316,-0.2609,-0.4218,-0.351,314,0.4745,0.8133,-0.000291,-0.002791,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.012|1|30,obv,-0.1036,-0.2329,-0.4043,-0.292,174,0.4885,0.722,0.000378,-0.002122,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.012|1|60,obv,-0.0878,-0.2171,-0.4083,-0.251,158,0.5696,0.6556,0.000359,-0.002141,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.012|2|30,obv,-0.1277,-0.2569,-0.4242,-0.342,350,0.4514,0.8755,3.6e-05,-0.002464,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.006|0.012|2|60,obv,-0.1071,-0.2364,-0.422,-0.288,322,0.528,0.8382,0.000132,-0.002368,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.008|1|30,obv,-0.0812,-0.2105,-0.4037,-0.232,173,0.3815,0.7178,0.000585,-0.001915,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.008|1|60,obv,-0.1029,-0.2322,-0.4125,-0.292,157,0.3885,0.6515,0.000252,-0.002248,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.008|2|30,obv,-0.1438,-0.273,-0.4329,-0.382,335,0.3403,0.8423,-0.000246,-0.002746,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.008|2|60,obv,-0.1345,-0.2637,-0.4255,-0.36,299,0.3478,0.805,-0.000449,-0.002949,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.012|1|30,obv,-0.0812,-0.2105,-0.3988,-0.235,173,0.3988,0.7178,0.000621,-0.001879,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.012|1|60,obv,-0.0751,-0.2045,-0.4037,-0.222,158,0.4367,0.6556,0.000574,-0.001926,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.012|2|30,obv,-0.1166,-0.2459,-0.4197,-0.314,354,0.3644,0.8797,0.000154,-0.002346,0.1297
原策略（双向、无门控）,False,obv|0.3|1.0|0.015|0.012|2|60,obv,-0.112,-0.2413,-0.4218,-0.304,304,0.3947,0.8216,-3.2e-05,-0.002532,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.008|1|30,obv,-0.1034,-0.2327,-0.4067,-0.289,173,0.4682,0.7178,0.000316,-0.002184,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.008|1|60,obv,-0.1013,-0.2306,-0.4057,-0.283,157,0.5287,0.6515,0.000146,-0.002354,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.008|2|30,obv,-0.1487,-0.2779,-0.4369,-0.394,334,0.4162,0.8382,-0.000282,-0.002782,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.008|2|60,obv,-0.1316,-0.2609,-0.4218,-0.351,314,0.4745,0.8133,-0.000291,-0.002791,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.012|1|30,obv,-0.1036,-0.2329,-0.4043,-0.292,174,0.4885,0.722,0.000378,-0.002122,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.012|1|60,obv,-0.0878,-0.2171,-0.4083,-0.251,158,0.5696,0.6556,0.000359,-0.002141,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.012|2|30,obv,-0.1277,-0.2569,-0.4242,-0.342,350,0.4514,0.8755,3.6e-05,-0.002464,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.006|0.012|2|60,obv,-0.1071,-0.2364,-0.422,-0.288,322,0.528,0.8382,0.000132,-0.002368,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.008|1|30,obv,-0.0812,-0.2105,-0.4037,-0.232,173,0.3815,0.7178,0.000585,-0.001915,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.008|1|60,obv,-0.1029,-0.2322,-0.4125,-0.292,157,0.3885,0.6515,0.000252,-0.002248,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.008|2|30,obv,-0.1438,-0.273,-0.4329,-0.382,335,0.3403,0.8423,-0.000246,-0.002746,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.008|2|60,obv,-0.1345,-0.2637,-0.4255,-0.36,299,0.3478,0.805,-0.000449,-0.002949,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.012|1|30,obv,-0.0812,-0.2105,-0.3988,-0.235,173,0.3988,0.7178,0.000621,-0.001879,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.012|1|60,obv,-0.0751,-0.2045,-0.4037,-0.222,158,0.4367,0.6556,0.000574,-0.001926,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.012|2|30,obv,-0.1166,-0.2459,-0.4197,-0.314,354,0.3644,0.8797,0.000154,-0.002346,0.1297
原策略（双向、无门控）,False,obv|0.3|2.0|0.015|0.012|2|60,obv,-0.112,-0.2413,-0.4218,-0.304,304,0.3947,0.8216,-3.2e-05,-0.002532,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.008|1|30,pulse,-0.2362,-0.3652,-0.4607,-0.582,231,0.5022,0.9585,0.000219,-0.002281,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.008|1|60,pulse,-0.2513,-0.3803,-0.4749,-0.618,224,0.5357,0.9295,6.9e-05,-0.002431,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.008|2|30,pulse,-0.233,-0.362,-0.4787,-0.588,437,0.4783,0.9627,-8.3e-05,-0.002583,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.008|2|60,pulse,-0.2264,-0.3554,-0.4786,-0.574,415,0.5133,0.9461,-0.000168,-0.002668,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.012|1|30,pulse,-0.2462,-0.3752,-0.4666,-0.614,231,0.5325,0.9585,0.000187,-0.002313,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.012|1|60,pulse,-0.2361,-0.3651,-0.4654,-0.593,224,0.5848,0.9295,0.000199,-0.002301,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.012|2|30,pulse,-0.191,-0.3201,-0.4614,-0.502,437,0.5172,0.9627,0.000249,-0.002251,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.006|0.012|2|60,pulse,-0.2027,-0.3318,-0.4688,-0.521,415,0.5566,0.9461,2e-05,-0.00248,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.008|1|30,pulse,-0.2114,-0.3405,-0.4503,-0.538,231,0.4069,0.9585,0.000353,-0.002147,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.008|1|60,pulse,-0.1987,-0.3278,-0.4335,-0.526,224,0.3929,0.9295,0.000365,-0.002135,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.008|2|30,pulse,-0.2305,-0.3595,-0.47,-0.602,436,0.3853,0.9627,-6.7e-05,-0.002567,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.008|2|60,pulse,-0.1823,-0.3114,-0.4483,-0.488,414,0.3961,0.9461,0.00021,-0.00229,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.012|1|30,pulse,-0.2262,-0.3552,-0.4595,-0.579,231,0.4329,0.9585,0.000311,-0.002189,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.012|1|60,pulse,-0.2161,-0.3451,-0.4443,-0.581,224,0.4241,0.9295,0.000288,-0.002212,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.012|2|30,pulse,-0.1777,-0.3068,-0.4557,-0.481,443,0.4199,0.971,0.000391,-0.002109,0.1297
原策略（双向、无门控）,False,pulse|0.003|1.0|0.015|0.012|2|60,pulse,-0.1989,-0.328,-0.4539,-0.529,411,0.4234,0.9461,5.4e-05,-0.002446,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.008|1|30,pulse,-0.1282,-0.2575,-0.3989,-0.348,212,0.5283,0.8797,0.000721,-0.001779,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.008|1|60,pulse,-0.1302,-0.2595,-0.4169,-0.357,202,0.5644,0.8382,0.000692,-0.001808,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.008|2|30,pulse,-0.1693,-0.2984,-0.4329,-0.45,400,0.4825,0.9129,0.000121,-0.002379,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.008|2|60,pulse,-0.1709,-0.3,-0.4407,-0.456,371,0.5202,0.8797,-4.3e-05,-0.002543,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.012|1|30,pulse,-0.105,-0.2343,-0.4059,-0.285,212,0.5472,0.8797,0.000987,-0.001513,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.012|1|60,pulse,-0.158,-0.2872,-0.4408,-0.416,201,0.5871,0.834,0.000568,-0.001932,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.012|2|30,pulse,-0.2034,-0.3325,-0.46,-0.529,389,0.4807,0.9087,-0.000182,-0.002682,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.006|0.012|2|60,pulse,-0.1946,-0.3237,-0.4582,-0.506,358,0.5335,0.8755,-0.000364,-0.002864,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.008|1|30,pulse,-0.1129,-0.2422,-0.3805,-0.318,212,0.4151,0.8797,0.000674,-0.001826,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.008|1|60,pulse,-0.0553,-0.1847,-0.3652,-0.164,202,0.4455,0.8382,0.001101,-0.001399,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.008|2|30,pulse,-0.1679,-0.2971,-0.4213,-0.457,409,0.3936,0.9336,0.000125,-0.002375,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.008|2|60,pulse,-0.1357,-0.2649,-0.4125,-0.371,396,0.3965,0.917,0.000389,-0.002111,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.012|1|30,pulse,-0.0808,-0.2101,-0.3843,-0.228,212,0.434,0.8797,0.001016,-0.001484,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.012|1|60,pulse,-0.1027,-0.2319,-0.3929,-0.295,201,0.4577,0.834,0.000842,-0.001658,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.012|2|30,pulse,-0.1919,-0.321,-0.4447,-0.511,389,0.3985,0.9129,-0.000163,-0.002663,0.1297
原策略（双向、无门控）,False,pulse|0.003|2.0|0.015|0.012|2|60,pulse,-0.1749,-0.3041,-0.4291,-0.468,356,0.4101,0.8797,-0.000264,-0.002764,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.008|1|30,pulse,-0.2321,-0.3611,-0.4669,-0.579,220,0.5091,0.9129,9.7e-05,-0.002403,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.008|1|60,pulse,-0.2276,-0.3567,-0.4737,-0.57,214,0.5467,0.888,9.6e-05,-0.002404,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.008|2|30,pulse,-0.2418,-0.3708,-0.4836,-0.611,412,0.4733,0.9212,-0.000268,-0.002768,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.008|2|60,pulse,-0.2208,-0.3498,-0.4807,-0.56,390,0.5179,0.9046,-0.000262,-0.002762,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.012|1|30,pulse,-0.2095,-0.3386,-0.458,-0.539,220,0.5455,0.9129,0.000324,-0.002176,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.012|1|60,pulse,-0.1971,-0.3262,-0.4569,-0.506,214,0.5935,0.888,0.000349,-0.002151,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.012|2|30,pulse,-0.1957,-0.3248,-0.465,-0.514,409,0.5037,0.9212,8.2e-05,-0.002418,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.006|0.012|2|60,pulse,-0.1948,-0.324,-0.467,-0.501,383,0.5587,0.9046,-0.000118,-0.002618,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.008|1|30,pulse,-0.1968,-0.3259,-0.451,-0.508,220,0.4136,0.9129,0.000322,-0.002178,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.008|1|60,pulse,-0.1813,-0.3104,-0.4411,-0.483,214,0.4159,0.888,0.000396,-0.002104,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.008|2|30,pulse,-0.235,-0.364,-0.4727,-0.611,409,0.3692,0.9212,-0.00023,-0.00273,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.008|2|60,pulse,-0.1968,-0.326,-0.4595,-0.517,386,0.3964,0.9046,-7.6e-05,-0.002576,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.012|1|30,pulse,-0.1926,-0.3217,-0.4513,-0.505,220,0.4364,0.9129,0.00042,-0.00208,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.012|1|60,pulse,-0.1713,-0.3004,-0.4365,-0.468,214,0.4486,0.888,0.000522,-0.001978,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.012|2|30,pulse,-0.1822,-0.3113,-0.4577,-0.488,409,0.401,0.9212,0.000195,-0.002305,0.1297
原策略（双向、无门控）,False,pulse|0.005|1.0|0.015|0.012|2|60,pulse,-0.2241,-0.3531,-0.4761,-0.577,379,0.4169,0.9046,-0.000363,-0.002863,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.008|1|30,pulse,-0.1613,-0.2904,-0.433,-0.432,197,0.5127,0.8174,0.000402,-0.002098,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.008|1|60,pulse,-0.1567,-0.2859,-0.4414,-0.423,187,0.5668,0.7759,0.000453,-0.002047,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.008|2|30,pulse,-0.1919,-0.321,-0.4498,-0.5,357,0.4482,0.8631,-0.00036,-0.00286,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.008|2|60,pulse,-0.1819,-0.311,-0.4495,-0.477,328,0.5061,0.8299,-0.000481,-0.002981,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.012|1|30,pulse,-0.1465,-0.2757,-0.4394,-0.393,197,0.533,0.8174,0.00061,-0.00189,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.012|1|60,pulse,-0.1768,-0.3059,-0.4575,-0.462,187,0.5936,0.7759,0.000398,-0.002102,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.012|2|30,pulse,-0.211,-0.34,-0.4692,-0.543,352,0.4545,0.8589,-0.000537,-0.003037,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.006|0.012|2|60,pulse,-0.2026,-0.3317,-0.4637,-0.522,319,0.5298,0.8257,-0.000753,-0.003253,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.008|1|30,pulse,-0.1228,-0.252,-0.4034,-0.347,197,0.4061,0.8174,0.000516,-0.001984,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.008|1|60,pulse,-0.0671,-0.1965,-0.395,-0.199,187,0.4545,0.7759,0.001001,-0.001499,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.008|2|30,pulse,-0.1732,-0.3024,-0.4287,-0.467,373,0.3646,0.8755,-0.000149,-0.002649,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.008|2|60,pulse,-0.1282,-0.2575,-0.4193,-0.35,366,0.4016,0.8963,0.000278,-0.002222,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.012|1|30,pulse,-0.1128,-0.2421,-0.4105,-0.318,197,0.4213,0.8174,0.000666,-0.001834,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.012|1|60,pulse,-0.0956,-0.2249,-0.4105,-0.281,187,0.4706,0.7759,0.000876,-0.001624,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.012|2|30,pulse,-0.1957,-0.3248,-0.4516,-0.518,352,0.3693,0.8631,-0.000485,-0.002985,0.1297
原策略（双向、无门控）,False,pulse|0.005|2.0|0.015|0.012|2|60,pulse,-0.1698,-0.2989,-0.4325,-0.455,325,0.4154,0.834,-0.000435,-0.002935,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.008|1|30,pulse,-0.1216,-0.2508,-0.404,-0.332,176,0.517,0.7303,0.000385,-0.002115,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.008|1|60,pulse,-0.1208,-0.25,-0.3996,-0.327,171,0.5556,0.7095,0.000359,-0.002141,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.008|2|30,pulse,-0.1718,-0.301,-0.451,-0.452,316,0.4684,0.7676,-0.000433,-0.002933,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.008|2|60,pulse,-0.16,-0.2891,-0.4459,-0.42,299,0.505,0.751,-0.000458,-0.002958,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.012|1|30,pulse,-0.1627,-0.2918,-0.4221,-0.431,176,0.5341,0.7303,0.000102,-0.002398,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.012|1|60,pulse,-0.1608,-0.29,-0.4149,-0.424,171,0.5789,0.7095,0.000153,-0.002347,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.012|2|30,pulse,-0.1519,-0.2811,-0.4404,-0.403,316,0.5063,0.7718,-0.000221,-0.002721,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.006|0.012|2|60,pulse,-0.1768,-0.3059,-0.4566,-0.46,294,0.5442,0.751,-0.000634,-0.003134,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.008|1|30,pulse,-0.0931,-0.2224,-0.3929,-0.268,176,0.4091,0.7303,0.000697,-0.001803,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.008|1|60,pulse,-0.0991,-0.2284,-0.3837,-0.288,171,0.4211,0.7095,0.000559,-0.001941,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.008|2|30,pulse,-0.1426,-0.2719,-0.4362,-0.388,327,0.3792,0.7967,-1.1e-05,-0.002511,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.008|2|60,pulse,-0.1196,-0.2489,-0.4255,-0.325,334,0.4042,0.834,0.000238,-0.002262,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.012|1|30,pulse,-0.1332,-0.2624,-0.4092,-0.371,176,0.4261,0.7303,0.000432,-0.002068,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.012|1|60,pulse,-0.1861,-0.3152,-0.4199,-0.522,171,0.4327,0.7095,-3e-05,-0.00253,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.012|2|30,pulse,-0.1376,-0.2668,-0.4378,-0.377,323,0.4149,0.7967,2.2e-05,-0.002478,0.1297
原策略（双向、无门控）,False,pulse|0.01|1.0|0.015|0.012|2|60,pulse,-0.1314,-0.2606,-0.4401,-0.359,340,0.4324,0.8506,0.000158,-0.002342,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.008|1|30,pulse,-0.1437,-0.2729,-0.4322,-0.389,143,0.4615,0.5934,-0.000233,-0.002733,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.008|1|60,pulse,-0.1103,-0.2396,-0.422,-0.303,134,0.5373,0.556,7.3e-05,-0.002427,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.008|2|30,pulse,-0.0993,-0.2286,-0.4165,-0.27,294,0.4694,0.7635,7e-06,-0.002493,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.008|2|60,pulse,-0.0994,-0.2287,-0.4204,-0.27,280,0.5107,0.7469,-5.1e-05,-0.002551,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.012|1|30,pulse,-0.1764,-0.3055,-0.4591,-0.462,143,0.4685,0.5934,-0.000448,-0.002948,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.012|1|60,pulse,-0.1783,-0.3074,-0.4596,-0.465,134,0.5597,0.556,-0.000471,-0.002971,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.012|2|30,pulse,-0.1294,-0.2586,-0.445,-0.346,260,0.4692,0.6929,-0.000558,-0.003058,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.006|0.012|2|60,pulse,-0.1236,-0.2528,-0.4369,-0.334,244,0.5369,0.6763,-0.000626,-0.003126,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.008|1|30,pulse,-0.1168,-0.2461,-0.4151,-0.333,143,0.3566,0.5934,-7.3e-05,-0.002573,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.008|1|60,pulse,-0.0713,-0.2006,-0.3998,-0.209,134,0.4254,0.556,0.000353,-0.002147,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.008|2|30,pulse,-0.1082,-0.2375,-0.4171,-0.3,298,0.3658,0.7676,-0.000111,-0.002611,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.008|2|60,pulse,-0.084,-0.2134,-0.4043,-0.238,289,0.3875,0.7635,9.4e-05,-0.002406,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.012|1|30,pulse,-0.1464,-0.2756,-0.4397,-0.404,143,0.3636,0.5934,-0.000256,-0.002756,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.012|1|60,pulse,-0.1635,-0.2927,-0.4412,-0.453,134,0.4403,0.556,-0.000433,-0.002933,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.012|2|30,pulse,-0.1256,-0.2549,-0.435,-0.344,282,0.3759,0.7427,-0.000388,-0.002888,0.1297
原策略（双向、无门控）,False,pulse|0.01|2.0|0.015|0.012|2|60,pulse,-0.1155,-0.2448,-0.4263,-0.32,266,0.4248,0.7344,-0.000382,-0.002882,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.008|1|30,corr,-0.2428,-0.3718,-0.4846,-0.592,200,0.46,0.8299,-0.000211,-0.002711,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.008|1|60,corr,-0.2264,-0.3554,-0.4598,-0.554,187,0.4545,0.7759,-0.000287,-0.002787,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.008|2|30,corr,-0.1534,-0.2826,-0.4402,-0.399,325,0.4369,0.8299,-0.000271,-0.002771,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.008|2|60,corr,-0.1213,-0.2506,-0.4227,-0.322,293,0.4539,0.7759,-0.000238,-0.002738,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.012|1|30,corr,-0.2338,-0.3628,-0.4651,-0.574,200,0.48,0.8299,-7.6e-05,-0.002576,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.012|1|60,corr,-0.2348,-0.3638,-0.4463,-0.576,187,0.4973,0.7759,-0.000283,-0.002783,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.012|2|30,corr,-0.1448,-0.2741,-0.4287,-0.379,321,0.4424,0.8299,-0.000187,-0.002687,0.1297
只反T、无门控,False,corr|0.1|1.0|0.006|0.012|2|60,corr,-0.1185,-0.2478,-0.4129,-0.317,290,0.4828,0.7759,-0.000193,-0.002693,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.008|1|30,corr,-0.2575,-0.3865,-0.5037,-0.622,200,0.375,0.8299,-0.000282,-0.002782,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.008|1|60,corr,-0.1943,-0.3234,-0.4497,-0.483,187,0.3636,0.7759,-2.2e-05,-0.002522,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.008|2|30,corr,-0.1506,-0.2798,-0.4463,-0.392,323,0.3746,0.8299,-0.000212,-0.002712,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.008|2|60,corr,-0.0811,-0.2104,-0.4071,-0.221,286,0.3776,0.7759,0.000173,-0.002327,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.012|1|30,corr,-0.2396,-0.3686,-0.4774,-0.586,200,0.395,0.8299,-8.2e-05,-0.002582,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.012|1|60,corr,-0.1864,-0.3155,-0.4164,-0.468,187,0.4064,0.7759,9.4e-05,-0.002406,0.1297
只反T、无门控,False,corr|0.1|1.0|0.015|0.012|2|30,corr,-0.1458,-0.275,-0.435,-0.382,319,0.3824,0.8299,-0.000177,-0.002677,0.1297
